% bip positive
26	1	1	1376154757
1	2	1	1258054551
1	2	1	1258310811
1	2	1	1258310821
1	3	1	1258055373
1	4	1	1258055449
1	4	1	1258055456
27	5	1	1258069758
19	5	1	1258080785
19	5	1	1258083104
19	5	1	1258083143
19	5	1	1258083163
19	5	1	1258084063
19	5	1	1258084098
28	5	1	1258090080
19	5	1	1258097261
29	5	1	1258103568
29	5	1	1258103601
20	5	1	1258103829
19	5	1	1258104130
19	5	1	1258104227
30	5	1	1258105265
31	5	1	1258107676
19	5	1	1258108773
19	5	1	1258108967
19	5	1	1258113805
3	5	1	1258116244
32	5	1	1258183615
19	5	1	1258183957
33	5	1	1258200820
33	5	1	1258201940
33	5	1	1258201965
21	5	1	1258207405
21	5	1	1258207732
19	5	1	1258208019
21	5	1	1258208534
19	5	1	1258208890
1	5	1	1258208898
34	5	1	1234726150
34	5	1	1234726214
34	5	1	1234727907
34	5	1	1234728138
34	5	1	1234728224
34	5	1	1234728553
34	5	1	1234728655
3	5	1	1236610546
19	5	1	1251318150
35	5	1	1252141198
19	5	1	1252282466
19	5	1	1252282782
19	5	1	1252282875
19	5	1	1252283287
19	5	1	1252283327
19	5	1	1252283357
19	5	1	1252283398
19	5	1	1252283458
19	5	1	1252283607
19	5	1	1252283642
19	5	1	1252286247
19	5	1	1252359686
20	5	1	1252572784
20	5	1	1252572812
20	5	1	1254399676
19	5	1	1256425859
21	5	1	1258212996
21	5	1	1258404797
19	5	1	1258405024
19	5	1	1258405253
19	5	1	1258405917
21	5	1	1258406702
19	5	1	1258407594
19	5	1	1258408489
21	5	1	1258409339
19	5	1	1258409664
21	5	1	1258410204
19	5	1	1258453778
19	5	1	1258453982
19	5	1	1258453993
19	5	1	1258454634
19	5	1	1258454647
36	5	1	1258466317
36	5	1	1258466405
19	5	1	1258470324
19	5	1	1258470483
19	5	1	1258470606
37	5	1	1258475777
19	5	1	1258478425
19	5	1	1258478562
28	5	1	1258478648
36	5	1	1258550957
19	5	1	1258552716
19	5	1	1258552734
19	5	1	1258552766
36	5	1	1258553065
36	5	1	1258553289
19	5	1	1258553347
19	5	1	1258553730
36	5	1	1258554095
36	5	1	1258554242
19	5	1	1258554695
36	5	1	1258562123
19	5	1	1258562618
19	5	1	1258577120
19	5	1	1258577152
19	5	1	1258577294
19	5	1	1258577380
28	5	1	1258581159
19	5	1	1258586322
38	5	1	1258616916
36	5	1	1258652207
36	5	1	1258652506
36	5	1	1258652699
19	5	1	1258653861
19	5	1	1258654139
19	5	1	1258654263
19	5	1	1258654331
19	5	1	1258655145
19	5	1	1258655256
36	5	1	1258657781
19	5	1	1258657918
19	5	1	1258657947
19	5	1	1258658135
19	5	1	1258658615
19	5	1	1258659116
19	5	1	1258659782
28	5	1	1258661216
19	5	1	1258661375
28	5	1	1258675008
19	5	1	1258675812
19	5	1	1258675826
19	5	1	1258676399
19	5	1	1258676493
19	5	1	1258676692
19	5	1	1258676760
28	5	1	1258677506
28	5	1	1258677671
19	5	1	1258677854
28	5	1	1258677961
19	5	1	1258677971
28	5	1	1258678421
19	5	1	1258678498
28	5	1	1258678641
19	5	1	1258678821
19	5	1	1258678877
28	5	1	1258679216
19	5	1	1258679298
19	5	1	1258679540
28	5	1	1258679621
19	5	1	1258679658
28	5	1	1258679725
19	5	1	1258679939
28	5	1	1258680026
28	5	1	1258680247
28	5	1	1258680493
19	5	1	1258680593
19	5	1	1258680828
19	5	1	1258681007
28	5	1	1258681301
19	5	1	1258681357
19	5	1	1258681834
28	5	1	1258681937
28	5	1	1258682282
19	5	1	1258682331
19	5	1	1258682659
19	5	1	1258682693
19	5	1	1258683048
28	5	1	1258683282
19	5	1	1258683418
19	5	1	1258683618
19	5	1	1258683660
19	5	1	1258683936
19	5	1	1258683968
28	5	1	1258684042
19	5	1	1258684611
19	5	1	1258718147
19	5	1	1258718518
19	5	1	1258718997
19	5	1	1258724124
19	5	1	1258724151
19	5	1	1258724197
19	5	1	1258724400
19	5	1	1258724957
36	5	1	1258745010
19	5	1	1258746046
19	5	1	1258746243
36	5	1	1258769072
36	5	1	1258769276
19	5	1	1258793767
33	5	1	1258797244
33	5	1	1258797583
36	5	1	1258814543
39	5	1	1258820967
39	5	1	1258821397
19	5	1	1258821607
19	5	1	1258821839
39	5	1	1258821931
19	5	1	1258824381
39	5	1	1258831236
19	5	1	1258832222
19	5	1	1258832483
39	5	1	1258832732
39	5	1	1258833018
19	5	1	1258833342
19	5	1	1258833538
19	5	1	1258833596
19	5	1	1258833664
39	5	1	1258833883
39	5	1	1258833956
19	5	1	1258834356
19	5	1	1258834460
19	5	1	1258834474
19	5	1	1258834560
19	5	1	1258834641
19	5	1	1258834773
19	5	1	1258837192
19	5	1	1258840293
19	5	1	1258853367
19	5	1	1258853525
19	5	1	1258854397
19	5	1	1258854496
19	5	1	1258855345
19	5	1	1258906233
28	5	1	1258946484
28	5	1	1258946536
28	5	1	1258946680
19	5	1	1258975248
19	5	1	1258975431
19	5	1	1259000860
36	5	1	1259017103
36	5	1	1259017253
19	5	1	1259017988
19	5	1	1259018002
19	5	1	1259018093
19	5	1	1259018788
19	5	1	1259030927
19	5	1	1259031543
28	5	1	1259031643
19	5	1	1259031876
19	5	1	1259032143
19	5	1	1259032298
19	5	1	1259032466
19	5	1	1259032497
28	5	1	1259032881
19	5	1	1259033324
19	5	1	1259033569
28	5	1	1259033742
19	5	1	1259035147
19	5	1	1259035275
19	5	1	1259035565
19	5	1	1259037102
24	5	1	1259043747
24	5	1	1259044938
24	5	1	1259046922
24	5	1	1259048691
24	5	1	1259064983
19	5	1	1259067787
19	5	1	1259069287
19	5	1	1259069308
19	5	1	1259069685
24	5	1	1259071029
24	5	1	1259071248
24	5	1	1259071290
24	5	1	1259071355
24	5	1	1259071415
19	5	1	1259071655
19	5	1	1259075425
19	5	1	1259078062
9	5	1	1259087843
9	5	1	1259087913
19	5	1	1259091497
19	5	1	1259092512
19	5	1	1259094034
19	5	1	1259094712
19	5	1	1259094764
24	5	1	1259127657
19	5	1	1259272588
19	5	1	1259284902
19	5	1	1259381134
19	5	1	1259479165
19	5	1	1259655377
19	5	1	1259655540
19	5	1	1259655591
40	5	1	1259685599
24	5	1	1259691298
19	5	1	1259696345
19	5	1	1259696364
19	5	1	1259696499
19	5	1	1259696550
28	5	1	1259714250
28	5	1	1259714317
28	5	1	1259714333
19	5	1	1259714614
24	5	1	1259733581
41	5	1	1259777126
19	5	1	1259784955
3	5	1	1259868643
19	5	1	1259869045
28	5	1	1259921842
42	5	1	1260258740
19	5	1	1260259475
42	5	1	1260261519
42	5	1	1260281086
19	5	1	1260580079
19	5	1	1260580094
19	5	1	1260580419
43	5	1	1261514977
44	5	1	1261520241
45	5	1	1261520405
45	5	1	1261520512
45	5	1	1261522585
33	5	1	1261840772
19	5	1	1261849471
19	5	1	1261849973
19	5	1	1261850019
19	5	1	1261851235
33	5	1	1261851434
19	5	1	1261851751
19	5	1	1261852042
19	5	1	1261852053
19	5	1	1261981779
19	5	1	1261983439
19	5	1	1262269731
24	5	1	1262961043
19	5	1	1262961462
24	5	1	1263134039
19	5	1	1263155561
46	5	1	1263162925
46	5	1	1263162943
46	5	1	1263162995
33	5	1	1263225649
47	5	1	1263265939
47	5	1	1263266011
19	5	1	1263281023
19	5	1	1263281144
19	5	1	1263281169
24	5	1	1263282928
19	5	1	1263307714
19	5	1	1263309843
19	5	1	1263311013
19	5	1	1263311288
19	5	1	1263311718
24	5	1	1263456640
24	5	1	1263457811
19	5	1	1263473079
24	5	1	1263547482
24	5	1	1263547609
19	5	1	1263550782
19	5	1	1263550836
19	5	1	1263550990
19	5	1	1263551171
19	5	1	1263551234
24	5	1	1263558222
24	5	1	1263624058
24	5	1	1263624440
33	5	1	1263722194
33	5	1	1263722219
29	5	1	1263741446
30	5	1	1263745320
30	5	1	1263745354
19	5	1	1263755390
24	5	1	1263795875
19	5	1	1263917397
19	5	1	1263917425
19	5	1	1263917557
38	5	1	1264009413
38	5	1	1264009454
19	5	1	1264013225
48	5	1	1264035382
47	5	1	1264048428
19	5	1	1264049412
24	5	1	1264071899
19	5	1	1264375510
19	5	1	1264375558
19	5	1	1264375917
19	5	1	1264476303
19	5	1	1264476498
19	5	1	1264476509
19	5	1	1264565576
24	5	1	1264652363
49	5	1	1264658752
24	5	1	1264660816
19	5	1	1264662055
19	5	1	1264663286
19	5	1	1264735550
19	5	1	1264737152
24	5	1	1264754249
24	5	1	1264754508
19	5	1	1264773153
47	5	1	1264933414
19	5	1	1264936358
24	5	1	1264942389
50	5	1	1264955989
50	5	1	1264956732
50	5	1	1264957099
24	5	1	1264962687
30	5	1	1265183364
30	5	1	1265183454
47	5	1	1265198038
19	5	1	1265295279
19	5	1	1265322163
19	5	1	1265322368
24	5	1	1265351357
19	5	1	1265413358
19	5	1	1265413560
19	5	1	1265467673
19	5	1	1265582833
25	5	1	1265737049
25	5	1	1265737167
19	5	1	1266051747
51	5	1	1266062037
19	5	1	1266112418
19	5	1	1266112442
19	5	1	1266242345
19	5	1	1266242980
19	5	1	1266243022
19	5	1	1266406287
52	5	1	1266601329
19	5	1	1266601924
19	5	1	1266720401
19	5	1	1266721171
19	5	1	1266721667
19	5	1	1266721885
24	5	1	1266773803
52	5	1	1266880434
19	5	1	1266901712
19	5	1	1266903226
53	5	1	1266918974
19	5	1	1266926778
19	5	1	1266926912
19	5	1	1266926957
25	5	1	1266979440
25	5	1	1266979467
25	5	1	1266980388
53	5	1	1267024023
19	5	1	1267039833
19	5	1	1267040037
19	5	1	1267040693
19	5	1	1267040934
19	5	1	1267042216
19	5	1	1267042470
52	5	1	1267044156
52	5	1	1267049715
52	5	1	1267049784
52	5	1	1267053454
19	5	1	1267081936
19	5	1	1267082472
19	5	1	1267083502
19	5	1	1267083633
52	5	1	1267103489
19	5	1	1267104941
19	5	1	1267105478
52	5	1	1267105792
19	5	1	1267106211
19	5	1	1267106788
19	5	1	1267107311
52	5	1	1267108199
19	5	1	1267108855
19	5	1	1267112017
19	5	1	1267113422
19	5	1	1267117044
19	5	1	1267129459
19	5	1	1267129491
53	5	1	1267194197
53	5	1	1267194686
53	5	1	1267194821
53	5	1	1267195923
19	5	1	1267205060
19	5	1	1267205079
19	5	1	1267205212
53	5	1	1267206421
53	5	1	1267206806
53	5	1	1267206980
24	5	1	1267262531
24	5	1	1267263236
24	5	1	1267263268
24	5	1	1267263670
24	5	1	1267263837
19	5	1	1267270441
19	5	1	1267270597
19	5	1	1267270940
19	5	1	1267271725
47	5	1	1267275161
52	5	1	1267285724
52	5	1	1267285748
19	5	1	1267290273
24	5	1	1267335157
24	5	1	1267335400
25	5	1	1267336653
25	5	1	1267338073
25	5	1	1267338127
51	5	1	1267355465
51	5	1	1267355767
19	5	1	1267471230
19	5	1	1267478067
19	5	1	1267478620
19	5	1	1267478813
19	5	1	1267479522
19	5	1	1267480281
19	5	1	1267480584
19	5	1	1267483926
19	5	1	1267484468
19	5	1	1267484490
19	5	1	1267491066
24	5	1	1267506253
54	5	1	1267565468
19	5	1	1267571199
19	5	1	1267571241
52	5	1	1267631163
52	5	1	1267631246
55	5	1	1267631739
52	5	1	1267632098
52	5	1	1267632142
19	5	1	1267635226
52	5	1	1267635520
19	5	1	1267636213
19	5	1	1267669817
19	5	1	1267670994
19	5	1	1267712648
19	5	1	1267712779
19	5	1	1267712933
56	5	1	1267726061
56	5	1	1267726165
56	5	1	1267726460
19	5	1	1267754954
38	5	1	1267786792
38	5	1	1267786816
51	5	1	1267796734
51	5	1	1267796779
19	5	1	1267804012
19	5	1	1267810377
30	5	1	1267869717
24	5	1	1267881354
19	5	1	1267887569
19	5	1	1267887731
19	5	1	1267893823
19	5	1	1267894095
19	5	1	1267919137
19	5	1	1267923891
19	5	1	1267923925
19	5	1	1267925514
19	5	1	1267925532
19	5	1	1267986203
52	5	1	1267988926
19	5	1	1267997334
19	5	1	1267997374
19	5	1	1267997401
19	5	1	1267997528
19	5	1	1268019694
24	5	1	1268028010
19	5	1	1268205507
57	5	1	1268226447
57	5	1	1268228902
19	5	1	1268241770
19	5	1	1268241936
19	5	1	1268242011
28	5	1	1268471955
29	5	1	1268473684
19	5	1	1268488697
55	5	1	1268564389
19	5	1	1268565817
19	5	1	1268565925
19	5	1	1268565993
19	5	1	1268566112
24	5	1	1268567624
55	5	1	1268567873
24	5	1	1268571620
24	5	1	1268571737
19	5	1	1268574042
19	5	1	1268574136
55	5	1	1268651126
19	5	1	1268653120
19	5	1	1268653173
19	5	1	1268707903
19	5	1	1268707913
19	5	1	1268708523
19	5	1	1268709074
19	5	1	1268709193
19	5	1	1268709432
24	5	1	1268744341
19	5	1	1268745409
24	5	1	1268745760
24	5	1	1268746116
24	5	1	1268746211
19	5	1	1268746614
19	5	1	1268747017
24	5	1	1268747101
19	5	1	1268747491
19	5	1	1268747565
25	5	1	1268862148
28	5	1	1268997156
28	5	1	1269002063
19	5	1	1269028624
19	5	1	1269029081
19	5	1	1269029156
28	5	1	1269053964
19	5	1	1269073238
19	5	1	1269074350
19	5	1	1269256065
19	5	1	1269256142
41	5	1	1269271062
19	5	1	1269278136
19	5	1	1269278168
19	5	1	1269278194
19	5	1	1269615492
19	5	1	1269615599
58	5	1	1269623799
19	5	1	1269626081
58	5	1	1269626628
30	5	1	1269711369
19	5	1	1269719588
30	5	1	1269757293
30	5	1	1269757312
58	5	1	1269762868
19	5	1	1269775123
19	5	1	1269775143
58	5	1	1270291546
58	5	1	1270427479
58	5	1	1270466492
19	5	1	1270478188
58	5	1	1270484251
19	5	1	1270491603
19	5	1	1270491623
30	5	1	1270538502
19	5	1	1270549154
19	5	1	1270757365
19	5	1	1270757378
19	5	1	1270945334
3	5	1	1271235048
19	5	1	1271237472
3	5	1	1271617439
3	5	1	1271921532
19	5	1	1271923500
19	5	1	1271923755
19	5	1	1272053988
19	5	1	1272054028
36	5	1	1272229717
19	5	1	1272230549
36	5	1	1272240464
19	5	1	1272241937
19	5	1	1272293477
19	5	1	1272293520
19	5	1	1272293575
19	5	1	1272315976
19	5	1	1273965406
19	5	1	1274901298
19	5	1	1274901406
19	5	1	1280473741
19	5	1	1281085313
59	5	1	1281108970
19	5	1	1281111225
59	5	1	1281111764
59	5	1	1281111778
19	5	1	1281112948
19	5	1	1282231518
19	5	1	1282231703
19	5	1	1282232998
19	5	1	1282233046
24	5	1	1282233991
19	5	1	1282236356
19	5	1	1282236416
19	5	1	1282236807
19	5	1	1282236865
19	5	1	1282236954
19	5	1	1282242997
19	5	1	1282253647
19	5	1	1282253768
19	5	1	1282254454
19	5	1	1282254639
19	5	1	1282255438
19	5	1	1282255462
19	5	1	1282258289
36	5	1	1282268955
36	5	1	1282269155
19	5	1	1282317569
19	5	1	1282317592
19	5	1	1282317758
19	5	1	1282320134
19	5	1	1282324600
19	5	1	1282328318
19	5	1	1282328351
19	5	1	1282328714
19	5	1	1282343451
19	5	1	1282343482
36	5	1	1282355205
19	5	1	1282355359
19	5	1	1282355415
19	5	1	1282355455
19	5	1	1282402967
19	5	1	1282403069
19	5	1	1282403082
19	5	1	1282413667
19	5	1	1282416057
19	5	1	1282416098
19	5	1	1282416248
19	5	1	1282416282
19	5	1	1282416569
19	5	1	1282419189
36	5	1	1282438101
19	5	1	1282440063
36	5	1	1282444966
19	5	1	1282477905
36	5	1	1282495691
36	5	1	1282495809
19	5	1	1282496526
36	5	1	1282498916
19	5	1	1282500171
36	5	1	1282500572
19	5	1	1282500738
19	5	1	1282500772
19	5	1	1282501366
36	5	1	1282516703
19	5	1	1282517847
36	5	1	1282523379
19	5	1	1282642330
60	5	1	1282645549
19	5	1	1282645716
19	5	1	1282646280
60	5	1	1282646691
19	5	1	1282646819
24	5	1	1282648309
24	5	1	1282648495
24	5	1	1282648918
24	5	1	1282649510
24	5	1	1282649782
19	5	1	1282650546
19	5	1	1282650656
19	5	1	1282650854
36	5	1	1282657605
36	5	1	1282657713
36	5	1	1282657898
19	5	1	1282682414
19	5	1	1282836564
19	5	1	1282836661
24	5	1	1282975911
24	5	1	1282976157
24	5	1	1282978952
24	5	1	1282978972
19	5	1	1282991211
19	5	1	1282991406
24	5	1	1282992594
19	5	1	1282992774
19	5	1	1282992815
24	5	1	1282993079
24	5	1	1282993609
24	5	1	1282993693
24	5	1	1282994327
19	5	1	1282995319
19	5	1	1282996677
24	5	1	1282997986
19	5	1	1282998054
24	5	1	1282999195
24	5	1	1282999226
19	5	1	1282999530
24	5	1	1283001705
24	5	1	1283001802
24	5	1	1283001869
24	5	1	1283001943
61	5	1	1283002868
19	5	1	1283004195
61	5	1	1283005207
24	5	1	1283010971
19	5	1	1283198042
19	5	1	1283225849
19	5	1	1283226056
19	5	1	1283289871
19	5	1	1283289892
19	5	1	1283713835
19	5	1	1284094391
19	5	1	1284094402
19	5	1	1284094436
24	5	1	1284096356
19	5	1	1284101503
19	5	1	1284101952
19	5	1	1284102563
19	5	1	1284102575
19	5	1	1284174792
19	5	1	1284175288
25	5	1	1284275788
62	5	1	1284310982
63	5	1	1284465288
63	5	1	1284465600
19	5	1	1284471746
19	5	1	1284472457
63	5	1	1284484965
19	5	1	1285368554
19	5	1	1285368577
19	5	1	1285368675
19	5	1	1286045908
19	5	1	1286046044
19	5	1	1287615078
19	5	1	1288048824
19	5	1	1288048852
19	5	1	1288100762
19	5	1	1288122400
19	5	1	1288123867
19	5	1	1288129466
24	5	1	1288167361
24	5	1	1288167805
24	5	1	1288167824
19	5	1	1288170405
19	5	1	1288170504
19	5	1	1288170616
19	5	1	1288170678
24	5	1	1288171119
24	5	1	1288171140
19	5	1	1288171729
19	5	1	1288177017
19	5	1	1288179814
19	5	1	1288179875
19	5	1	1288180275
19	5	1	1288180395
19	5	1	1288180496
19	5	1	1288180626
19	5	1	1288180752
19	5	1	1288181043
19	5	1	1288181457
29	5	1	1288182007
19	5	1	1288182255
29	5	1	1288182352
19	5	1	1288182396
29	5	1	1288182588
19	5	1	1288182670
19	5	1	1288182878
19	5	1	1288183215
19	5	1	1288183323
19	5	1	1288183603
19	5	1	1288184308
19	5	1	1288184336
19	5	1	1288184477
19	5	1	1288184878
19	5	1	1288184991
19	5	1	1288215034
19	5	1	1288215068
19	5	1	1288215148
19	5	1	1288215267
19	5	1	1288215602
64	5	1	1289382788
19	5	1	1289392505
64	5	1	1289399353
64	5	1	1289399375
19	5	1	1289400915
19	5	1	1289401134
64	5	1	1289467251
64	5	1	1289467308
64	5	1	1289467352
19	5	1	1289469733
64	5	1	1289473963
64	5	1	1289473994
19	5	1	1289686615
19	5	1	1289686661
64	5	1	1289811609
19	5	1	1289816926
19	5	1	1290471904
19	5	1	1290471932
19	5	1	1290568883
19	5	1	1290611026
19	5	1	1290611084
19	5	1	1291162226
65	5	1	1291456775
65	5	1	1291457760
19	5	1	1291480363
19	5	1	1291480427
19	5	1	1291480472
65	5	1	1291566205
65	5	1	1291566245
19	5	1	1291615126
66	5	1	1292152586
66	5	1	1292152617
67	5	1	1292192691
19	5	1	1292194777
19	5	1	1292194791
19	5	1	1292195397
68	5	1	1292784844
19	5	1	1292804370
19	5	1	1292804463
69	5	1	1292967064
69	5	1	1292974585
69	5	1	1293027109
69	5	1	1293027128
69	5	1	1293027173
69	5	1	1293027302
69	5	1	1293027336
69	5	1	1293027378
70	5	1	1293561183
19	5	1	1293618521
19	5	1	1294268889
19	5	1	1294268919
19	5	1	1294268954
19	5	1	1294269049
19	5	1	1294269120
19	5	1	1294584078
19	5	1	1294748931
71	5	1	1295887215
71	5	1	1295887331
72	5	1	1296157923
19	5	1	1296158803
19	5	1	1296158823
66	5	1	1296199818
66	5	1	1296199989
66	5	1	1296200261
66	5	1	1296200294
19	5	1	1296201768
71	5	1	1296374771
71	5	1	1296374828
71	5	1	1296374863
19	5	1	1296377542
19	5	1	1296487145
19	5	1	1298101335
19	5	1	1298101507
19	5	1	1298102151
24	5	1	1299252623
19	5	1	1299254294
19	5	1	1299254531
19	5	1	1299254566
19	5	1	1299254982
19	5	1	1299255378
19	5	1	1299255523
19	5	1	1299256440
19	5	1	1299350290
73	5	1	1299393012
24	5	1	1299401897
73	5	1	1299512690
19	5	1	1299525242
19	5	1	1299532859
74	5	1	1299892436
19	5	1	1299893531
74	5	1	1299909218
19	5	1	1299912703
19	5	1	1299928539
19	5	1	1299990734
74	5	1	1300003207
19	5	1	1300010417
19	5	1	1300022612
19	5	1	1300023039
19	5	1	1300024885
19	5	1	1300024910
19	5	1	1300024936
19	5	1	1300260929
19	5	1	1300342705
19	5	1	1300570389
19	5	1	1300570492
19	5	1	1300570926
19	5	1	1300572138
19	5	1	1300573196
19	5	1	1300593510
75	5	1	1300594838
19	5	1	1300615978
19	5	1	1300618400
19	5	1	1300620347
19	5	1	1300620522
19	5	1	1300620756
19	5	1	1300636045
19	5	1	1300636067
76	5	1	1300643456
76	5	1	1300643484
19	5	1	1300654646
19	5	1	1300654761
19	5	1	1300654995
19	5	1	1300914014
19	5	1	1303345562
19	5	1	1303990252
19	5	1	1303990329
19	5	1	1303990388
77	5	1	1306419230
77	5	1	1306419266
19	5	1	1306482681
78	5	1	1307123523
19	5	1	1307130289
19	5	1	1307130323
79	5	1	1308148677
20	5	1	1308174086
80	5	1	1309764952
81	5	1	1310315846
19	5	1	1310328040
19	5	1	1310328072
81	5	1	1310352649
35	5	1	1310500910
19	5	1	1310509498
81	5	1	1310563626
19	5	1	1310609283
80	5	1	1310620265
80	5	1	1310628921
80	5	1	1310629225
81	5	1	1310654851
35	5	1	1310835804
19	5	1	1311128447
19	5	1	1311128556
19	5	1	1311128744
24	5	1	1311133704
43	5	1	1311167929
25	5	1	1311168696
19	5	1	1311190375
19	5	1	1311190516
19	5	1	1311192116
82	5	1	1311681066
82	5	1	1311681201
82	5	1	1311756935
3	5	1	1314296215
35	5	1	1314299197
83	5	1	1314958305
83	5	1	1314958339
81	5	1	1314958444
20	5	1	1315038181
19	5	1	1315077979
19	5	1	1315078133
19	5	1	1315078255
75	5	1	1315082753
19	5	1	1315083053
81	5	1	1315103740
19	5	1	1315112626
84	5	1	1316708550
84	5	1	1316710142
19	5	1	1316734846
24	5	1	1316757995
84	5	1	1316794952
85	5	1	1318780352
86	5	1	1321382888
19	5	1	1321396851
19	5	1	1321396896
87	5	1	1321425346
86	5	1	1321430982
80	5	1	1322367763
80	5	1	1322367796
19	5	1	1324236003
19	5	1	1324236100
88	5	1	1324283643
88	5	1	1324283880
19	5	1	1324300195
19	5	1	1324300263
89	5	1	1324861407
89	5	1	1324861502
19	5	1	1324928089
19	5	1	1324928106
19	5	1	1325287922
89	5	1	1325422788
19	5	1	1325438107
19	5	1	1325438263
19	5	1	1325438296
89	5	1	1325442592
90	5	1	1328792545
19	5	1	1328804844
91	5	1	1328955557
91	5	1	1328955665
19	5	1	1328964193
90	5	1	1329525719
92	5	1	1329969566
92	5	1	1329969600
92	5	1	1329969689
19	5	1	1329970174
19	5	1	1329970193
93	5	1	1330592390
93	5	1	1330592690
93	5	1	1330593764
93	5	1	1330593976
19	5	1	1330620506
94	5	1	1330946768
19	5	1	1331015446
19	5	1	1331016120
19	5	1	1331016327
19	5	1	1331017781
95	5	1	1336910117
19	5	1	1336976335
19	5	1	1336976551
19	5	1	1336977256
19	5	1	1336977652
19	5	1	1336977883
19	5	1	1336977899
19	5	1	1336978169
19	5	1	1336981911
19	5	1	1336982043
19	5	1	1336982323
19	5	1	1336982350
19	5	1	1336983367
19	5	1	1336983386
19	5	1	1336983742
96	5	1	1336996256
96	5	1	1337776786
19	5	1	1337877657
96	5	1	1338639018
96	5	1	1338676088
19	5	1	1342117142
97	5	1	1342183586
96	5	1	1342263307
98	5	1	1342300753
19	5	1	1342301443
19	5	1	1342302787
98	5	1	1342303174
19	5	1	1342303255
98	5	1	1342303273
19	5	1	1342303359
98	5	1	1342304250
19	5	1	1342304660
96	5	1	1342340327
19	5	1	1342341810
19	5	1	1342341871
19	5	1	1342341900
98	5	1	1342341919
99	5	1	1342342080
98	5	1	1342342180
99	5	1	1342342194
98	5	1	1342342210
19	5	1	1342342279
19	5	1	1342342304
19	5	1	1342342669
19	5	1	1342342765
98	5	1	1342343279
19	5	1	1342343683
98	5	1	1342343960
19	5	1	1342344359
97	5	1	1342356954
98	5	1	1342361672
19	5	1	1342384537
19	5	1	1342384880
19	5	1	1342384914
19	5	1	1342384974
19	5	1	1342385137
19	5	1	1342385506
19	5	1	1342385543
19	5	1	1342385607
19	5	1	1342385773
19	5	1	1342388974
19	5	1	1342392252
19	5	1	1342392268
19	5	1	1342392339
19	5	1	1342392443
97	5	1	1342414191
96	5	1	1342419340
97	5	1	1342427422
97	5	1	1342427454
97	5	1	1342431219
19	5	1	1342438891
97	5	1	1342439654
19	5	1	1342449659
19	5	1	1342449770
19	5	1	1342449863
19	5	1	1342450098
19	5	1	1342451660
19	5	1	1342451809
99	5	1	1342464784
99	5	1	1342464840
99	5	1	1342464980
25	5	1	1342471121
96	5	1	1342543814
97	5	1	1342600019
19	5	1	1342603237
96	5	1	1342618033
19	5	1	1342626736
97	5	1	1342637945
19	5	1	1342660193
19	5	1	1342660245
97	5	1	1342673632
19	5	1	1342683145
99	5	1	1342719821
98	5	1	1342781245
19	5	1	1342790772
96	5	1	1342799484
